X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Z8,rangeX0,rangeX1,rangeY0,rangeY1,rawX5,rawX13,Label,Sub 2
1.5155182312481004,3.560334918115423,5.419878445837853,6.3947370725184784,5.0514234895475685,7.7789022600968885,7.278487615059308,6.44648702467482,5.31483003305903,8.021183795947112,7.382072574764316,6.462424904218873,5.373255582698232,7.990752727713924,7.319299193599832,6.437559960924553,5.314850046092518,7.620605419279306,8.912426717900033,10.0,-2.9943300574499143,-4.28657162977389,-3.7870713302037955,-2.5814461668161393,-5.276096057557485,-4.347520072447182,-3.367360493521406,-3.081439287335878,-3.2588223080281034,-2.4440466854038694,-1.5770895795887072,-1.5704977866835779,-1.206558271074037,-0.8856567839805675,-0.18840519888577437,-0.14094679159802823,0.5841003953824929,0.7617160675890174,0.9347987877104965,0.8033431772441804,0.5868133306503296,-1.5544205904006958,1.6261130571365356,-3.341996669769287,-3.5849034786224365,0.3914998471736908,0.3991679251194,j,1
0.7436518893956618,2.4374874575700813,4.453426022504435,5.749093528950139,3.4340054512850013,6.379053733444327,6.110107865567121,5.385481619931351,4.169820415177539,7.192779793646383,6.660550738934998,5.665401862803701,4.717186123095727,7.535382044089873,6.913893757011369,5.95778080775794,5.152570873269279,7.543280593280714,8.903510969418306,10.0,-3.3971638635480077,-5.544083576724573,-5.771207055322799,-4.843771894829263,-7.155216137046795,-7.038762103361144,-5.709507007818974,-5.110270230587801,-5.214384790630842,-5.385925042553835,-4.168338767381564,-3.814203509817323,-3.0962419999726714,-3.7760557678298095,-2.6554531203154275,-2.222889663323001,-1.1226630221167415,-2.1927369249940587,-2.7446708236756066,-3.5282829952648895,0.6082800626754761,-2.1403074264526367,-0.05249679088592529,-1.2001246213912964,-1.8665730953216553,0.37009677290916443,0.39864295721054077,j,1
0.625647200386129,2.346445036434911,4.4303889673494385,5.794733981720213,3.3357155727732506,6.269373377165482,5.981644593935918,5.241107881471294,4.162506010130995,7.124870989571952,6.603639115314006,5.600892136772272,4.794338836676599,7.502173033340379,6.894257785011748,5.940231701208478,5.270201079781093,7.571277807060022,8.919505028283474,10.0,-3.536121135156923,-5.79446032824404,-6.186987816867921,-5.371458153954801,-7.516679311572462,-7.789104652095875,-6.478250299333277,-5.797175711046254,-5.636397022808819,-6.197830840112206,-5.021406444023785,-4.619646125073388,-3.584913417758736,-4.697178632660662,-3.6605713329343543,-3.21294034578959,-1.706019226337997,-3.003728958262028,-3.696706811763821,-4.561417424534766,0.6216374635696411,-0.6284862756729126,-0.1948714256286621,0.3083854913711548,0.14215707778930664,0.3638119101524353,0.39669424295425415,j,1
-0.08346691773154376,1.1477160576621595,3.2978887949855316,4.9284200318866285,2.0979413461400727,5.230252044423667,5.374831382704506,4.790843655829872,3.605696475701385,6.7088030852389275,6.452904138562578,5.530003424795781,4.853332071642618,7.547998143925631,7.169201550895692,6.219974618602617,5.804364726426531,8.068596040635121,9.221533935211891,10.0,-4.369379634488778,-7.621590016785405,-9.142601580209744,-8.942018800638543,-10.435267380766248,-12.055133569205832,-10.413812851043376,-9.323208554726051,-8.848555299021422,-11.01323313888538,-9.48058421488908,-8.608206111647185,-6.8978425522845646,-9.653660111228454,-8.344813706012463,-7.549329285505416,-5.0062874736249485,-7.725173088194929,-9.10810620368405,-10.659000448681525,0.6793475151062012,-3.302597999572754,-0.9154260158538818,1.2221574783325195,-0.35518407821655273,0.33078593015670776,0.38753998279571533,j,1
-0.3926173185156965,0.6737838550618224,2.8177892884278473,4.522623279339207,1.5763777826536651,4.78698749458002,5.148580526971265,4.667129397261345,3.281248701743718,6.434610504651258,6.351146666108641,5.474402463601894,4.735992757153219,7.400490098478221,7.15972914411868,6.252414564350582,5.879298401533012,8.18392448679833,9.306881166044171,10.0,-4.54844992431262,-8.127310511513745,-9.858549688864708,-9.736023530635464,-11.046998493022574,-13.134866940078798,-11.47116016951265,-10.256269250736485,-9.588763186052473,-12.244396225817043,-10.619162462752547,-9.577689348466912,-7.687135853537919,-10.938997418412574,-9.55845592206431,-8.642295504825128,-5.745424521726232,-8.911012629129377,-10.51481573915904,-12.262881856601112,0.6853739619255066,-0.9081363677978516,-0.46373605728149414,0.6998986005783081,-0.07863640785217285,0.32170456647872925,0.3829026222229004,j,1
-1.57405113887591,-1.038932500786782,1.16163143329168,3.0175653316828215,-0.2680978869841901,2.911309166159104,3.269130005161619,2.8322034027215772,2.2900751590060175,5.090371494708981,5.002284802537765,4.044996734674916,4.506241118511053,6.7512882976792445,6.44519875932036,5.484572392472958,6.354158165892493,8.478093337935142,9.485682006876814,10.0,-5.711562334202784,-10.567603329501004,-14.134029004144711,-15.286502726859924,-14.180399292625957,-18.78523328933658,-17.000038850893354,-15.404494328900151,-12.90894316730983,-18.499638111123012,-16.481977605029485,-14.674033810144111,-11.127237086857235,-17.035629558170786,-15.11840375040624,-13.376033685574582,-9.044372859218136,-14.78403117280569,-17.62727932949525,-20.446074035002393,0.7075479030609131,-1.5942394733428955,-0.792163610458374,3.0552655458450317,0.9741067886352539,0.3057621717453003,0.37498098611831665,j,1
-2.489290589611487,-2.340959304362603,-0.008355110253517288,2.2042109072033402,-2.107162712476045,1.3269023563022362,2.3022699188929256,2.1009586402509752,1.1255422459229771,4.167427424440821,4.562832650950497,3.67632175915357,4.131550747040125,6.229386597690209,6.249273322709175,5.281137740413902,6.800349244585231,8.743364072098107,9.703916085589338,10.0,-6.655570468225554,-12.802533976512422,-17.50211990779591,-19.208964920989025,-17.542230296821273,-23.389869904927046,-21.42364535267135,-19.40201631126521,-16.534978051354873,-23.304617016346665,-20.961848496116776,-18.757578990828666,-14.699124471365923,-21.55504667459531,-19.228937101548283,-17.12312702819569,-12.539487173977957,-19.618567975121206,-23.12380774261377,-26.551746869946676,0.7261520624160767,-0.5529403686523438,0.14023184776306152,1.0070204734802246,0.05084872245788574,0.30023276805877686,0.37638330459594727,j,1
-2.4311213256213233,-2.326680157736667,-0.0650836924629779,1.9860669242834312,-1.6685946692131475,1.5465664567139514,2.1472497513717848,1.9198254407275281,1.6326215062169425,4.079382907243121,4.161828518274793,3.364209411753064,4.488209332587861,6.325774705728097,6.040819557763386,5.093884982855786,6.857816821616058,8.719727968571414,9.589298348910736,10.0,-6.561617740921978,-12.250463858610948,-16.778060353571586,-18.380403643578465,-17.39829992726697,-23.11133348836519,-21.098293495094232,-19.129623124155778,-16.333542791266098,-23.251351993231374,-20.839433177146987,-18.57482348633658,-14.58202751980367,-22.219398938196715,-19.889247881093866,-17.677505702368524,-12.3635117684022,-19.82698692289804,-23.578222642237606,-27.237849378305768,0.722493052482605,0.8843779563903809,0.6862014532089233,0.08727312088012695,0.00960230827331543,0.30907654762268066,0.3832453191280365,j,1
2.553494578401547,5.450169402492787,6.703244770431691,6.471401718786852,8.460668502286829,10.0,8.62153825782761,7.621036703619357,6.663198835645063,8.199646886672486,6.662262368821143,6.281490602555421,4.501352105645653,5.147760308920804,4.044476076212718,3.684681166802817,2.2717966464469685,3.472730412761908,4.197529600518497,5.175364301928228,0.40411810196904124,-1.4891564764194385,-5.0249655521767735,-8.194809926635447,-6.341809955165017,-10.02041715459129,-8.42218842714299,-6.367697818271861,-8.545277190913135,-12.661014036766558,-9.865630077746346,-7.599349874241216,-10.120675728326182,-12.886317065452713,-9.18417841478816,-6.244012329130194,-11.085876838932279,-14.967727828766822,-17.473085834589032,-19.994027301710226,0.5136527419090271,0.0,0.0,0.0,0.0,0.482379287481308,0.42819836735725403,j,2
2.749226591558846,5.541279419131413,6.635539082254582,6.205890183064447,8.503407126332615,10.0,8.549501943436596,7.555525129933705,6.6966163448613845,8.118812053327423,6.573536011440034,6.226116701819127,4.542132423172588,5.154198138169269,4.148433569457891,3.838081360286088,2.3490688129769626,3.441507285306489,4.19243119191287,5.209648833992374,0.3358249744370445,-1.7730748459431236,-5.330047366173446,-8.48870937771997,-6.624014291349235,-10.16401800762162,-8.492414783809657,-6.477006379600924,-8.721271964854061,-12.879502584547913,-9.941508915250518,-7.647032360908726,-10.24829698014837,-13.192006319836311,-9.332114135200598,-6.320216630427578,-11.18402394061788,-15.28585415043514,-17.875224524789818,-20.517155160891775,0.5199251174926758,0.05100071430206299,0.03691911697387695,0.22199153900146484,0.4230976104736328,0.4828892946243286,0.4285675585269928,j,2
2.7840345296921774,5.572839540454504,6.6753695224616125,6.289034314922907,8.555438023011986,10.0,8.304852180168423,7.282428966690805,6.760891079872909,8.150007874873253,6.475866225210963,6.096355907825369,4.5815730569129895,5.242656734925692,4.211440997674852,3.926047347295795,2.3612948461015475,3.4545073127851933,4.228683282143042,5.245201425373753,0.5033540885777893,-1.4734148183854645,-5.003672771465104,-8.140531994330091,-6.4336803339466915,-9.90522817824895,-7.96900076752897,-5.8869341751710245,-8.498114152253624,-12.53678954216832,-9.5017982045289,-7.177324356700954,-10.044136169791813,-12.931717689915695,-9.101622310665704,-6.081022683539866,-10.982074792639185,-14.943847597990107,-17.505574238794793,-20.120437834275354,0.51882004737854,-0.0118941068649292,-0.038886070251464844,0.13475418090820312,0.14487802982330322,0.4827703535556793,0.42817869782447815,j,2
2.7880178667101956,5.564421087183158,6.4824410424920185,5.976477462071336,8.563624407501324,10.0,8.387920767913277,7.278090821483729,6.763099533575829,8.162017670474944,6.447685697573128,5.981846245915549,4.5277452503206534,5.130061224955365,4.059073012138014,3.7007376983642706,2.1865280291934264,3.3616693196816203,4.083547047401444,4.979234722388028,0.5323645306777048,-1.3545016388744247,-5.030441934631512,-8.09773401441288,-6.376843885998393,-9.902646495927232,-8.063009677321473,-5.941890445358781,-8.539276618392647,-12.656097279528256,-9.670158664838386,-7.250706480126529,-10.099933798288323,-12.804356776948957,-9.049596798574703,-6.034315919706559,-11.017078889893197,-14.818106976561847,-17.35826598913087,-19.907576740497042,0.5171309113502502,-0.08963048458099365,-0.06102919578552246,0.08896589279174805,0.03920793533325195,0.4818740487098694,0.4275684058666229,j,2
3.1600885982073277,5.845289517084285,6.436245603901016,5.4859897025143285,9.458091472546396,10.0,8.13795886257023,7.122319426162628,7.101822049579129,7.089617750554729,5.158693042682597,4.805167171897069,4.442421816441596,3.965777926839599,2.915286757679147,2.79608986842542,1.7849858636219744,2.6827907741741477,3.2489667092879992,4.153583436831668,0.2415792318351134,-1.8804726756965764,-6.092221598562533,-9.590409159837924,-8.860791726342311,-12.031610794079516,-9.387028120666756,-7.22495740756612,-11.09713353786949,-14.192750146020586,-9.925226065628264,-7.376561206528842,-12.431196932849355,-15.091270916612956,-10.729042763843966,-7.816867148761661,-13.046405565180171,-17.541013330849704,-20.50236035651316,-23.718547363925904,0.5202268362045288,-0.15799999237060547,-0.7620394229888916,-1.77077054977417,-1.0568201541900635,0.48029404878616333,0.419948011636734,j,2
4.647837640252584,7.656195460130704,5.880839696248027,2.4246757116118345,9.56234602732853,10.0,9.072855008941596,8.368294895791228,5.9241319522675475,5.988663441549401,4.928198209528601,4.723852977158073,2.1835081859825096,1.967800165582623,1.457332209720951,1.516600969418329,-1.581297234259058,-2.2851309898437724,-2.8935832362054272,-2.992488924728507,-1.3027290195316203,-4.7148407629175635,-10.56383506033812,-13.969749225050458,-15.547959439655491,-20.387051062264312,-18.075404658507697,-15.580558098180676,-17.067092572254083,-21.760586493381066,-16.637441983870826,-12.82336867152564,-17.151111293447784,-21.683942319138648,-17.112843010590698,-13.494496160056926,-16.102190438847753,-21.946026252445574,-25.89473128469114,-29.75012963464887,0.5198948383331299,-2.543938159942627,-3.0487865209579468,-3.151625394821167,-0.276675820350647,0.45485466718673706,0.38946014642715454,j,2
5.582136093772719,9.363442864475576,10.0,8.126399066617381,8.07717574676741,7.756206346230995,7.350468705930168,7.522475285857186,3.395908042191417,4.091281596700926,4.582151860371005,5.238701042522515,-0.8919164650585903,0.06171046569275805,1.2313468003440622,2.606453443863027,-4.375017299462009,-3.2905626398190693,-2.1553815779561933,-0.9402813812240837,-0.2167802153717326,-0.05406892105664238,2.616589614716893,5.819037992246337,-11.498755314657505,-3.5422501037967717,1.7931247120406006,4.319270111609997,-12.43998269177877,-4.910181193251195,1.036692377900835,3.4774809180364628,-11.316209639698192,-3.7732412797572645,1.4568056521503012,3.1549103318518568,-9.051215166766813,-2.663377871053752,1.8280705012201595,3.728695384065575,0.5366030931472778,-6.484895944595337,-7.574540376663208,5.669289827346802,7.245346903800964,0.3900057077407837,0.31371474266052246,j,2
2.4879554198615725,5.085722300381302,7.007072987485544,7.828229770506937,6.072696537348173,10.0,9.039622356606733,7.5979111269884525,5.592312829465072,9.632189919197424,8.718669360085835,7.457987448715777,5.034763398962407,8.780129097520433,8.069570992587572,6.949135012239466,4.537004129745709,7.398384500931771,7.630417222169025,7.18264856158649,-2.7130305507882606,-2.7016473560543006,-1.0945207211586858,0.5856161104277307,-1.4492258568240242,0.1907797657191822,-0.19306622570214269,-0.5299400425741918,1.1882226134268294,2.6180856836300515,1.88728089882123,1.4137166729275772,3.2092445413453343,4.367832178133954,3.639372165710343,3.195415294790677,4.580178325464228,5.7637328776372545,5.825783411778859,5.775333976611202,0.5749936103820801,-1.1051952838897705,4.5081257820129395,10.805326700210571,19.697293639183044,0.378953754901886,0.35879600048065186,j,2
2.080040197431935,4.703500426498519,6.895657162243347,7.942373979638494,5.73883396346308,9.25511630591079,8.390106832208106,7.230366123905274,5.554190563732746,9.077503462135077,8.167140625242977,7.035091290941611,5.2604893740593885,8.587861191602196,7.829816604923415,6.771822079569401,5.030887794581079,7.592599540930946,8.96974392826322,10.0,-2.9370689629345037,-3.641622546171193,-2.691872617396945,-1.3162975505902572,-3.5631679331321084,-2.393621824854413,-1.9949288120543218,-1.978439533295489,-1.1583839593757128,-0.1770222085960816,-0.1362912076820237,-0.42080901897065986,1.0531652981002804,1.6542407391899139,1.558828904544367,1.3212879898616188,2.7866082175614673,3.9187987907101363,4.841493633623291,5.6175739931061175,0.60035640001297,0.8630633354187012,1.8795937299728394,-2.0925045013427734,-1.4963865280151367,0.387584388256073,0.37759193778038025,j,2
1.8743791926206164,4.381553081412376,6.498955193474564,7.398465452881777,5.3653617784448935,8.81655904515234,7.867414457712331,6.65435494700174,5.381913890775317,8.738379097982095,7.727924430040193,6.636542821798828,5.295249490114332,8.503932794544859,7.630686100393588,6.547901741555128,5.217689920461,7.72804685487169,9.002955665566724,10.0,-2.974571262050077,-3.7944764942260183,-2.7935888454196673,-1.4032581787009129,-3.996868125209515,-3.5211527412089,-3.034185277189764,-2.750811683510627,-1.621683335930849,-1.3033842762773553,-1.1647470957459847,-1.2340725638111922,0.5389938907257963,0.5900189098220067,0.5469528803330286,0.4255157008470835,2.217674926858041,2.907083542017234,3.5400199208585366,4.0538190563741585,0.6105495095252991,-0.13896524906158447,0.7083773612976074,-0.1968085765838623,-0.012952089309692383,0.38619473576545715,0.3846757113933563,j,2
0.956805538465003,3.019678129266774,5.147376861563307,6.458275862161409,3.7956830470565244,7.043215104241647,6.388515577603039,5.450171857235041,4.1946234596050385,7.436876881803883,6.657764834532621,5.592310296876973,4.474625690089705,7.495483402593636,6.800474299696178,5.834057838719337,4.71730215373133,7.230839882030954,8.75401024789746,10.0,-3.4970568057797435,-5.307607159105136,-5.361701774012763,-4.425541623069003,-6.063980058609202,-6.299599129360336,-5.601382364319108,-5.138095686183676,-3.931470503314763,-4.223307438800407,-3.6447352653298237,-3.440868430626163,-1.797526682038781,-2.3447541118529083,-1.913262563700846,-1.7200682764224635,-0.019240611120628203,-0.4809965119187503,-0.6472694926800159,-0.8762373224961805,0.6502840518951416,-1.5422642230987549,0.11915266513824463,-0.8493304252624512,-1.190805435180664,0.3707720935344696,0.38586723804473877,j,2
0.5760694154656927,2.3403917401093812,4.484161921927157,5.987339538965112,3.0921970598888304,6.255955980327368,5.790743123916657,4.911553753250637,3.7921458375151436,6.930104996786554,6.3261615025937346,5.288769449171607,4.36877678541122,7.2870119364753165,6.704456961123378,5.772945898305918,4.845179781871191,7.294078584647731,8.787229635055603,10.0,-3.7742075303733866,-6.219312497127733,-6.923292574739338,-6.4483702359316215,-7.165061619803153,-7.948564188115599,-6.892176414492509,-6.261966612287419,-5.097557878698099,-5.915330687426046,-4.954610160300747,-4.571354498636048,-2.9251062406786663,-3.963480277430545,-3.157315265957543,-2.745846091783174,-1.0220560719465521,-2.0879591662556445,-2.6044516670738473,-3.2246572521983223,0.6716955304145813,-1.2014329433441162,0.012689828872680664,0.33642053604125977,-0.10319352149963379,0.35875776410102844,0.3859941363334656,j,2
0.08349802787472056,1.519232056142682,3.5569141101379493,5.053414966463953,2.2874298933469968,5.529113585940586,5.323476916153392,4.51419426521978,3.3738188686794146,6.568392146085806,6.1164877321294115,5.142493417569044,4.3558106959491205,7.219208470257742,6.729141438116873,5.810805816824284,5.1330562098866945,7.652473899642844,9.022471369831955,10.0,-3.9899612309691657,-6.88107134994162,-7.95615679348396,-7.499894769569614,-8.222784307296257,-9.683680893392799,-8.409707796140903,-7.590314462770472,-6.372021461585756,-7.903571542210101,-6.734838863317299,-6.093408380109151,-4.341532175042366,-6.0696084671757395,-5.032251878416689,-4.32079143556994,-2.51672093703168,-4.24081630847655,-5.005221569627087,-5.825362574123245,0.698617160320282,-1.7135292291641235,-0.11699199676513672,0.8044064044952393,-0.13504624366760254,0.3416224718093872,0.3848242163658142,j,2
