X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Label,Sub 2
0.28357046842575073,0.3249351680278778,0.3044346272945404,0.27899113297462463,0.29446008801460266,0.27459239959716797,0.25502777099609375,0.25968074798583984,0.24901172518730164,0.2591714859008789,0.35467326641082764,0.3132285177707672,0.27482321858406067,0.2923968732357025,0.22931437194347382,0.18823669850826263,0.1538132280111313,0.23788529634475708,0.19965863227844238,0.23545563220977783,0.20706528425216675,paham,1
0.2849201261997223,0.33001214265823364,0.310246080160141,0.29778778553009033,0.29955390095710754,0.2895152270793915,0.28529980778694153,0.28511810302734375,0.27950769662857056,0.2806853652000427,0.3620707094669342,0.3173503279685974,0.27458828687667847,0.29827776551246643,0.23630516231060028,0.20243263244628906,0.17557691037654877,0.2445816695690155,0.21314162015914917,0.22996550798416138,0.20503368973731995,paham,1
0.2906782627105713,0.33401980996131897,0.31472641229629517,0.3090410530567169,0.30356162786483765,0.2942688465118408,0.3045690655708313,0.29088205099105835,0.2915290296077728,0.27920612692832947,0.3597881495952606,0.31810706853866577,0.27665749192237854,0.3042009472846985,0.2367091178894043,0.20097877085208893,0.17374645173549652,0.2502136826515198,0.21712623536586761,0.26796895265579224,0.24962683022022247,paham,1
0.2950434684753418,0.3379890024662018,0.3239772915840149,0.3268457055091858,0.3125512897968292,0.3104550242424011,0.31434324383735657,0.3156229257583618,0.32043468952178955,0.31788986921310425,0.3588637113571167,0.3185324966907501,0.27907565236091614,0.30849727988243103,0.24479657411575317,0.20351801812648773,0.16875618696212769,0.2570092976093292,0.22137615084648132,0.2641642987728119,0.23721888661384583,paham,1
0.30279219150543213,0.3460351824760437,0.3358275890350342,0.3563159108161926,0.32455581426620483,0.33557236194610596,0.3587246537208557,0.34032562375068665,0.3493655323982239,0.3393815755844116,0.36537253856658936,0.3241316080093384,0.2862197458744049,0.31719017028808594,0.26367419958114624,0.2289341390132904,0.19887882471084595,0.26963573694229126,0.24152043461799622,0.26792898774147034,0.24774526059627533,paham,1
0.31103354692459106,0.3512097895145416,0.33985498547554016,0.3692443072795868,0.326597660779953,0.3421236574649811,0.3699135184288025,0.3516978621482849,0.36507081985473633,0.3557397425174713,0.36674201488494873,0.32338663935661316,0.28711116313934326,0.32134994864463806,0.26864856481552124,0.23693472146987915,0.2087889015674591,0.2790870666503906,0.25516265630722046,0.2804637551307678,0.2644287347793579,paham,1
0.31858885288238525,0.3565427362918854,0.34210723638534546,0.37850505113601685,0.32839617133140564,0.35368236899375916,0.3888627886772156,0.3696037232875824,0.3872259259223938,0.37842854857444763,0.3689683973789215,0.329068660736084,0.29634082317352295,0.3148309588432312,0.27149268984794617,0.24498067796230316,0.21954959630966187,0.2817457318305969,0.25900599360466003,0.2848576009273529,0.2686331868171692,paham,1
0.32354843616485596,0.36803415417671204,0.3495616614818573,0.39168792963027954,0.33835870027542114,0.3685443699359894,0.40939056873321533,0.3902631998062134,0.4092552959918976,0.40109893679618835,0.3801887333393097,0.3412015438079834,0.30861103534698486,0.32487964630126953,0.2838855981826782,0.25840193033218384,0.23456713557243347,0.29107165336608887,0.26802903413772583,0.28676164150238037,0.26777133345603943,paham,1
0.3296709358692169,0.37333518266677856,0.35679298639297485,0.4033019542694092,0.34691593050956726,0.37928423285484314,0.42284971475601196,0.40145936608314514,0.4203571677207947,0.40799447894096375,0.38193240761756897,0.34307682514190674,0.3087387681007385,0.3306518793106079,0.2871832847595215,0.2637699842453003,0.2417541742324829,0.2931841313838959,0.27171197533607483,0.29019442200660706,0.2734757661819458,paham,1
0.33247828483581543,0.37710654735565186,0.36162447929382324,0.4070114195346832,0.3516930937767029,0.38226595520973206,0.42863595485687256,0.4052680432796478,0.42642125487327576,0.4154672920703888,0.3881780207157135,0.3475772738456726,0.3138865530490875,0.3392576575279236,0.29777055978775024,0.276425838470459,0.25750190019607544,0.3030550181865692,0.28357478976249695,0.29899996519088745,0.28302595019340515,paham,1
0.33303090929985046,0.3803240954875946,0.36334294080734253,0.41376611590385437,0.3538224399089813,0.3871977925300598,0.4341665208339691,0.4117136597633362,0.43357452750205994,0.421505868434906,0.3879210352897644,0.34880319237709045,0.31707921624183655,0.3417978286743164,0.3012562394142151,0.27703672647476196,0.2541373670101166,0.3058101534843445,0.28517264127731323,0.3008498251438141,0.2839258313179016,paham,1
0.33794334530830383,0.3798288106918335,0.3639622628688812,0.4132310152053833,0.35243022441864014,0.38725942373275757,0.4358157515525818,0.41199392080307007,0.43415236473083496,0.422038197517395,0.3948427438735962,0.35721904039382935,0.32579219341278076,0.3371709883213043,0.3030593991279602,0.2834990918636322,0.26374387741088867,0.3101496994495392,0.29338473081588745,0.3086279034614563,0.29170623421669006,paham,1
0.33656179904937744,0.3835087716579437,0.36403608322143555,0.41793426871299744,0.3546905517578125,0.39350131154060364,0.44104260206222534,0.4197310507297516,0.44059354066848755,0.4260808527469635,0.4001423716545105,0.3647325038909912,0.3330487608909607,0.34418371319770813,0.30858588218688965,0.2888410687446594,0.27082881331443787,0.31361663341522217,0.29402413964271545,0.30909812450408936,0.29049721360206604,paham,1
0.3389856517314911,0.3869214355945587,0.3665502965450287,0.421505868434906,0.35694488883018494,0.39677363634109497,0.4462452828884125,0.42382538318634033,0.445974737405777,0.42993417382240295,0.40131980180740356,0.36723726987838745,0.33549588918685913,0.34524431824684143,0.3084254860877991,0.2892192602157593,0.27201327681541443,0.31358805298805237,0.29518434405326843,0.3101150691509247,0.2928023338317871,paham,1
0.34140530228614807,0.38568755984306335,0.3674037456512451,0.4219205379486084,0.3575488030910492,0.39677196741104126,0.4454667270183563,0.4233334958553314,0.44442465901374817,0.4312770962715149,0.40338799357414246,0.36726510524749756,0.3356577754020691,0.34647494554519653,0.3130091726779938,0.29355278611183167,0.2732623219490051,0.31818705797195435,0.2987338900566101,0.3114030361175537,0.29282763600349426,paham,1
0.3449908196926117,0.38915205001831055,0.37401601672172546,0.42717230319976807,0.36404678225517273,0.40122050046920776,0.44989028573036194,0.4266510605812073,0.44718778133392334,0.431480348110199,0.4093337953090668,0.3738290071487427,0.3431924879550934,0.35224708914756775,0.31573641300201416,0.2958369851112366,0.2771357595920563,0.3198961019515991,0.29941612482070923,0.31946370005607605,0.30238479375839233,paham,1
0.34649527072906494,0.3913387060165405,0.3727515637874603,0.42706263065338135,0.36299124360084534,0.4013173580169678,0.45094990730285645,0.42783287167549133,0.44842329621315,0.4328628480434418,0.41109657287597656,0.3745550215244293,0.34434616565704346,0.3534848988056183,0.3163926601409912,0.2959681451320648,0.2766651511192322,0.3213266134262085,0.3001338243484497,0.31988728046417236,0.3022209107875824,paham,1
0.346096932888031,0.389757364988327,0.3737996816635132,0.4292825162410736,0.3625625669956207,0.4028134047985077,0.45351189374923706,0.42810294032096863,0.4500250220298767,0.43434423208236694,0.41047221422195435,0.3719322681427002,0.34029537439346313,0.35080137848854065,0.3152136206626892,0.29568353295326233,0.2763005495071411,0.3215872645378113,0.30234694480895996,0.31991127133369446,0.3022004961967468,paham,1
0.3455711603164673,0.39056044816970825,0.37532147765159607,0.4295140504837036,0.3639800548553467,0.40327370166778564,0.4539667069911957,0.42958351969718933,0.45226025581359863,0.4342721104621887,0.41045188903808594,0.37300577759742737,0.341901957988739,0.3547278642654419,0.31620705127716064,0.2957468032836914,0.2764178514480591,0.32392674684524536,0.3052988052368164,0.32166755199432373,0.3043026626110077,paham,1
0.34519028663635254,0.3898884952068329,0.37397003173828125,0.4284763038158417,0.36229753494262695,0.4021552801132202,0.453113853931427,0.4285016655921936,0.45089322328567505,0.43389400839805603,0.4105958342552185,0.3733783960342407,0.3431226313114166,0.35362759232521057,0.31591036915779114,0.2958292067050934,0.27712225914001465,0.3221195936203003,0.3031984269618988,0.3210621476173401,0.30355730652809143,paham,1
0.3460697531700134,0.39046356081962585,0.3750150799751282,0.427981972694397,0.363016277551651,0.4017195701599121,0.4533642828464508,0.42811939120292664,0.45104682445526123,0.4340902268886566,0.41107359528541565,0.37403348088264465,0.34242284297943115,0.35154712200164795,0.31494536995887756,0.2962215840816498,0.2788417339324951,0.3223511278629303,0.30502766370773315,0.3213199973106384,0.30475449562072754,paham,1
0.344171941280365,0.3901354968547821,0.3722448945045471,0.4255908131599426,0.35968974232673645,0.39950883388519287,0.4528297781944275,0.4264031946659088,0.45037126541137695,0.43514135479927063,0.4098905920982361,0.3722379505634308,0.3418242335319519,0.34845995903015137,0.3130870759487152,0.2947787046432495,0.27813464403152466,0.32238608598709106,0.30680933594703674,0.323808878660202,0.30908018350601196,paham,1
0.3453063666820526,0.39054325222969055,0.374629408121109,0.4270307719707489,0.3620235025882721,0.40078455209732056,0.4530355930328369,0.426691472530365,0.4507119357585907,0.4342549443244934,0.40946894884109497,0.371865838766098,0.34167206287384033,0.3504452109336853,0.31436410546302795,0.2948487401008606,0.27746912837028503,0.32230204343795776,0.3051680326461792,0.3243357539176941,0.3084067702293396,paham,1
0.34472036361694336,0.3919801115989685,0.3736344575881958,0.4268612265586853,0.3613626956939697,0.4011991322040558,0.4526495337486267,0.42817309498786926,0.45155030488967896,0.43420374393463135,0.4097211956977844,0.37296485900878906,0.3421960473060608,0.35180002450942993,0.31398269534111023,0.2940908372402191,0.27617567777633667,0.32312729954719543,0.3053528964519501,0.322698175907135,0.3058127760887146,paham,1
0.22080877423286438,0.2620515823364258,0.2536996006965637,0.24033643305301666,0.22959408164024353,0.218063622713089,0.1988622397184372,0.18087723851203918,0.17014922201633453,0.15183433890342712,0.4581736922264099,0.41334855556488037,0.3665449917316437,0.3871184289455414,0.3180296719074249,0.2697434425354004,0.230164036154747,0.3330129384994507,0.29122522473335266,0.3327367305755615,0.30527472496032715,paham,2
0.23404140770435333,0.2743765711784363,0.24917669594287872,0.19766634702682495,0.23011590540409088,0.19479453563690186,0.14941543340682983,0.16217774152755737,0.14254829287528992,0.14723344147205353,0.408128947019577,0.36223459243774414,0.3231113851070404,0.35137850046157837,0.2889772355556488,0.25139135122299194,0.22027970850467682,0.3070373833179474,0.2695223093032837,0.3192787766456604,0.29573288559913635,paham,2
0.23775038123130798,0.2780250608921051,0.2477051168680191,0.19440677762031555,0.22803495824337006,0.19163429737091064,0.14618611335754395,0.16168153285980225,0.14088371396064758,0.14252658188343048,0.3970295190811157,0.3500560522079468,0.31073349714279175,0.32741686701774597,0.26589033007621765,0.2277335226535797,0.19582201540470123,0.27529215812683105,0.23538675904273987,0.2691110670566559,0.24243319034576416,paham,2
0.24922266602516174,0.28454285860061646,0.2522808909416199,0.20439961552619934,0.23710893094539642,0.2026481032371521,0.15831205248832703,0.17392288148403168,0.15442338585853577,0.1663791537284851,0.3836615979671478,0.33614784479141235,0.298078328371048,0.3149529993534088,0.2539372444152832,0.21981972455978394,0.19229386746883392,0.2662891745567322,0.23085227608680725,0.2675401568412781,0.2421439290046692,paham,2
0.2533577084541321,0.28674033284187317,0.25925973057746887,0.21944309771060944,0.24294327199459076,0.21180042624473572,0.1732144057750702,0.18436557054519653,0.16734272241592407,0.17485439777374268,0.3722127676010132,0.3247112035751343,0.28797784447669983,0.30541419982910156,0.2462027370929718,0.21455997228622437,0.18559610843658447,0.25792360305786133,0.2238275408744812,0.258746474981308,0.23144395649433136,paham,2
0.2574465274810791,0.2956729531288147,0.2682243287563324,0.22524294257164001,0.2517071068286896,0.2200102061033249,0.18238770961761475,0.19142070412635803,0.1743886023759842,0.17813783884048462,0.36138057708740234,0.31538406014442444,0.27636969089508057,0.2960681617259979,0.23908206820487976,0.20647606253623962,0.17874851822853088,0.24828754365444183,0.21345600485801697,0.24156856536865234,0.21312247216701508,paham,2
0.2609262764453888,0.29919880628585815,0.27236372232437134,0.2345430850982666,0.25698646903038025,0.2283661961555481,0.19277924299240112,0.20063018798828125,0.1834861785173416,0.18642014265060425,0.35387933254241943,0.3107573986053467,0.27361753582954407,0.29190152883529663,0.23466438055038452,0.2018279731273651,0.17251236736774445,0.24419082701206207,0.20812246203422546,0.23727713525295258,0.20891273021697998,paham,2
0.264029324054718,0.30268484354019165,0.2808189392089844,0.2539824843406677,0.2627078890800476,0.2364916205406189,0.20450623333454132,0.20851851999759674,0.19191692769527435,0.19574271142482758,0.3498765826225281,0.3047856390476227,0.26987943053245544,0.2864089906215668,0.22854973375797272,0.19920429587364197,0.17395421862602234,0.24188950657844543,0.20625008642673492,0.24151454865932465,0.2145664095878601,paham,2
0.26740404963493347,0.305465966463089,0.2809089422225952,0.24622038006782532,0.2621117830276489,0.23555080592632294,0.2010359764099121,0.20920297503471375,0.193695530295372,0.19823408126831055,0.34511682391166687,0.3011365234851837,0.26734432578086853,0.2841436564922333,0.22676128149032593,0.19386890530586243,0.16660676896572113,0.23695160448551178,0.20083069801330566,0.23338840901851654,0.2074223756790161,paham,2
0.2749253809452057,0.31091102957725525,0.2894139289855957,0.2634689211845398,0.27032554149627686,0.24516676366329193,0.20896583795547485,0.21437451243400574,0.19885137677192688,0.20134127140045166,0.34795671701431274,0.3032630383968353,0.2697778344154358,0.2847665548324585,0.22977668046951294,0.19821739196777344,0.1716618835926056,0.2360558956861496,0.20193776488304138,0.22405490279197693,0.19610092043876648,paham,2
0.2788323163986206,0.31568098068237305,0.29483354091644287,0.27550050616264343,0.27597761154174805,0.25107404589653015,0.21730965375900269,0.22039295732975006,0.20598481595516205,0.205377459526062,0.345242440700531,0.30209535360336304,0.26873260736465454,0.28286823630332947,0.2276947945356369,0.1967807561159134,0.1713855117559433,0.23209109902381897,0.19812163710594177,0.22051763534545898,0.19282843172550201,paham,2
0.2873280942440033,0.3211313784122467,0.29309776425361633,0.25381800532341003,0.2818260192871094,0.2532709538936615,0.22089837491512299,0.23292335867881775,0.21746882796287537,0.22842025756835938,0.34213557839393616,0.30156657099723816,0.26731953024864197,0.2749499976634979,0.21628594398498535,0.1779550015926361,0.1464729756116867,0.22692467272281647,0.1901206374168396,0.22111916542053223,0.19269558787345886,paham,2
0.2883317768573761,0.32518699765205383,0.30365586280822754,0.2698442041873932,0.29183343052864075,0.2690879702568054,0.23991945385932922,0.2485126256942749,0.23410671949386597,0.2400502860546112,0.34201133251190186,0.30128663778305054,0.2671811282634735,0.2803691327571869,0.21992510557174683,0.180758535861969,0.14909175038337708,0.22759488224983215,0.19015920162200928,0.21987096965312958,0.1914309859275818,paham,2
0.2867543399333954,0.32813820242881775,0.30784958600997925,0.27682897448539734,0.29829540848731995,0.27460265159606934,0.2448558211326599,0.253944456577301,0.23963415622711182,0.24903182685375214,0.3446645736694336,0.305558979511261,0.2696026563644409,0.2831999659538269,0.22242744266986847,0.1770317107439041,0.14025993645191193,0.2253764569759369,0.1835537701845169,0.20996147394180298,0.1796983778476715,paham,2
0.2870216965675354,0.33203473687171936,0.3219744861125946,0.3030199706554413,0.3080757260322571,0.2945813834667206,0.2727075219154358,0.2741125822067261,0.2624259293079376,0.256906121969223,0.3490798771381378,0.3046051859855652,0.2666986882686615,0.2916710674762726,0.22996002435684204,0.18530988693237305,0.1486351490020752,0.23587211966514587,0.19504758715629578,0.2240281105041504,0.19802168011665344,paham,2
0.2939486503601074,0.33669134974479675,0.321533203125,0.2941529452800751,0.31086596846580505,0.2913148105144501,0.2670939564704895,0.27474966645240784,0.260725736618042,0.2607710659503937,0.3460008203983307,0.30619296431541443,0.268305242061615,0.27939414978027344,0.21488529443740845,0.17326879501342773,0.1408030241727829,0.22191902995109558,0.1845245361328125,0.2190583050251007,0.19656860828399658,paham,2
0.29959341883659363,0.34229227900505066,0.3277546763420105,0.3094744086265564,0.3138519525527954,0.2987380027770996,0.2876908481121063,0.27205485105514526,0.2625844180583954,0.25437721610069275,0.3507246971130371,0.3096250891685486,0.27193447947502136,0.29047924280166626,0.2276354432106018,0.18794628977775574,0.15443101525306702,0.25003015995025635,0.21914705634117126,0.27484917640686035,0.257283478975296,paham,2
0.30249884724617004,0.34785276651382446,0.332466721534729,0.32463696599006653,0.3187764585018158,0.3092508912086487,0.302990198135376,0.30098697543144226,0.29822564125061035,0.30294039845466614,0.3497062027454376,0.3092164695262909,0.27281272411346436,0.28711947798728943,0.2229159027338028,0.1807122528553009,0.14621171355247498,0.23464474081993103,0.19485950469970703,0.22966454923152924,0.19996100664138794,paham,2
0.30939558148384094,0.3556325137615204,0.3410681486129761,0.3390342593193054,0.3304155766963959,0.322160005569458,0.3177064061164856,0.3283446133136749,0.3295646905899048,0.3373446464538574,0.35103660821914673,0.3110724985599518,0.27536484599113464,0.2859688103199005,0.2254384607076645,0.18253889679908752,0.14445531368255615,0.23334810137748718,0.19617462158203125,0.22626033425331116,0.19856232404708862,paham,2
0.3141295313835144,0.3614175617694855,0.3487093150615692,0.35206931829452515,0.33637183904647827,0.3376862406730652,0.34503045678138733,0.3420555889606476,0.345342755317688,0.342785120010376,0.35384416580200195,0.31350457668304443,0.27866604924201965,0.2939433753490448,0.2330344319343567,0.1894906610250473,0.15150152146816254,0.24646301567554474,0.20903252065181732,0.24746420979499817,0.2217225283384323,paham,2
0.315376877784729,0.3659312129020691,0.3558809459209442,0.36467984318733215,0.3447189927101135,0.34801650047302246,0.36075347661972046,0.3552751839160919,0.36037030816078186,0.36372196674346924,0.354422390460968,0.31452110409736633,0.2787507474422455,0.2931225597858429,0.2344191074371338,0.1931999772787094,0.1579389125108719,0.24361202120780945,0.20746202766895294,0.22811001539230347,0.19951720535755157,paham,2
0.3219338059425354,0.37033194303512573,0.3612557649612427,0.38534021377563477,0.34996265172958374,0.36347371339797974,0.3897183835506439,0.3734801113605499,0.3848932385444641,0.3799758553504944,0.3627132773399353,0.32180055975914,0.28804585337638855,0.3057606816291809,0.2511284649372101,0.21613630652427673,0.18507610261440277,0.2573472261428833,0.22631222009658813,0.2458355724811554,0.2212686836719513,paham,2
0.32653674483299255,0.37430909276008606,0.36801478266716003,0.3958534598350525,0.3574598729610443,0.373229444026947,0.40082088112831116,0.3822534382343292,0.3947070240974426,0.38902515172958374,0.36335489153862,0.32188719511032104,0.2891659736633301,0.30910515785217285,0.2584497034549713,0.22492697834968567,0.19532489776611328,0.26285257935523987,0.2327742725610733,0.2543806731700897,0.23181180655956268,paham,2
0.3278762698173523,0.37954866886138916,0.3628603518009186,0.4002486765384674,0.3539203107357025,0.37849026918411255,0.4122829735279083,0.39598608016967773,0.4111403524875641,0.40456199645996094,0.35996925830841064,0.3230926990509033,0.29184257984161377,0.30963629484176636,0.2616402208805084,0.23089714348316193,0.20151983201503754,0.2654379606246948,0.2365821897983551,0.261989027261734,0.23992589116096497,paham,2
0.33090636134147644,0.3798109292984009,0.3663148581981659,0.4061841070652008,0.3564821779727936,0.38280653953552246,0.418916791677475,0.39971259236335754,0.4153484106063843,0.40792545676231384,0.3650040030479431,0.32667794823646545,0.2949681580066681,0.31561243534088135,0.26818588376045227,0.2375810593366623,0.20895473659038544,0.2737042009830475,0.24563468992710114,0.27089154720306396,0.25005751848220825,paham,2
0.3398880362510681,0.3875645101070404,0.37117883563041687,0.41330617666244507,0.3617517352104187,0.3917880356311798,0.4296337068080902,0.41214635968208313,0.43003419041633606,0.4227867126464844,0.36391666531562805,0.3254196047782898,0.29242604970932007,0.3175913691520691,0.27233603596687317,0.241886705160141,0.2144007533788681,0.2746443450450897,0.2480834573507309,0.26297667622566223,0.24226176738739014,paham,2
0.3430888056755066,0.3873612880706787,0.3760392963886261,0.41908296942710876,0.36500656604766846,0.39596909284591675,0.43594294786453247,0.41445305943489075,0.43291324377059937,0.421115905046463,0.36864709854125977,0.3312035799026489,0.29820412397384644,0.3166213035583496,0.2732824683189392,0.24402813613414764,0.21737605333328247,0.27939948439598083,0.25516024231910706,0.27782779932022095,0.25870823860168457,paham,2
0.34512338042259216,0.38936910033226013,0.3794724643230438,0.42176157236099243,0.368787556886673,0.39813461899757385,0.4390798509120941,0.41694071888923645,0.4366849958896637,0.4235000014305115,0.37042632699012756,0.332430362701416,0.29972249269485474,0.3213617205619812,0.27844077348709106,0.2495398223400116,0.22323396801948547,0.28536805510520935,0.26250553131103516,0.28432008624076843,0.2667732536792755,paham,2
0.34405001997947693,0.38911131024360657,0.37124210596084595,0.422121524810791,0.36068132519721985,0.3982684910297394,0.4449627697467804,0.423720121383667,0.4446437656879425,0.4306184649467468,0.37622860074043274,0.34049391746520996,0.309041291475296,0.3186371624469757,0.2807977497577667,0.25721803307533264,0.23487526178359985,0.28817519545555115,0.2672455906867981,0.2846023142337799,0.2653541564941406,paham,2
0.34691768884658813,0.3898586630821228,0.37450939416885376,0.4289846420288086,0.36228567361831665,0.4014894664287567,0.45082715153694153,0.4259995222091675,0.44792601466178894,0.432758629322052,0.3762548863887787,0.3401210606098175,0.3100886940956116,0.31544286012649536,0.2816217541694641,0.2634855806827545,0.24587613344192505,0.2895927429199219,0.272271990776062,0.2886270582675934,0.27230724692344666,paham,2
0.34611809253692627,0.39118120074272156,0.3798840641975403,0.4325405955314636,0.36696669459342957,0.4070732593536377,0.45534148812294006,0.4319313168525696,0.453203409910202,0.4375421404838562,0.3808917999267578,0.34453898668289185,0.3120301365852356,0.32048508524894714,0.28487610816955566,0.26495200395584106,0.24632121622562408,0.29343515634536743,0.2746833860874176,0.29242727160453796,0.2729935348033905,paham,2
0.3432401120662689,0.3956323564052582,0.3771005868911743,0.4345724582672119,0.3671310842037201,0.4109821319580078,0.46142905950546265,0.4405630826950073,0.46270453929901123,0.4474446177482605,0.38894039392471313,0.355183869600296,0.3241318464279175,0.32661598920822144,0.2899773418903351,0.26920291781425476,0.2496972680091858,0.2964881658554077,0.2785019874572754,0.296552449464798,0.27868711948394775,paham,2
0.3468440771102905,0.3972521126270294,0.38494378328323364,0.440205842256546,0.3739805221557617,0.415274977684021,0.4641914963722229,0.44259318709373474,0.46394139528274536,0.4485136866569519,0.3915677070617676,0.35901692509651184,0.3276129961013794,0.3294200003147125,0.29145586490631104,0.2700501084327698,0.2504642903804779,0.2961762249469757,0.27755165100097656,0.2967965602874756,0.27875226736068726,paham,2
