X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Z0,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Label
2.5408615709553133,6.5402322822685255,9.26009956102493,10.0,9.55344412993405,7.188682930122434,7.161606639116199,6.051766026769282,5.499263820642277,4.493269906177317,4.30327977548137,3.9428070615352717,3.957410095301472,2.2201252630073087,1.8458471768807532,1.9786809369730813,2.222900000160738,0.06812170587866542,0.0,0.20083089413644398,0.6182259041905965,16.66144067728501,14.068029884381264,8.70293997566429,3.60524350980742,0.0,5.260176313348796,2.850299012587381,6.224545152066044,9.111149822143568,5.2640119203190325,3.0612081699834923,7.524305572299082,11.05604768127613,5.692705796689122,4.506862300705158,8.72757104211171,11.810701845752744,6.338148637505606,5.027869934145703,8.106331303214276,10.519743832086812,0.4509945511817932,0.4125271141529083,0.3329480290412903,0.2573351263999939,0.20385941863059998,0.2818823456764221,0.24613721668720245,0.2961865961551666,0.33900290727615356,0.28193923830986023,0.24926558136940002,0.31546562910079956,0.3678511083126068,0.28829795122146606,0.2707086205482483,0.33331337571144104,0.37904471158981323,0.2978716492652893,0.2784366011619568,0.3240986764431,0.3598962426185608,a
2.3272892022145215,6.49516270362847,9.177701437846018,9.999999999999998,9.568343489863384,7.1501413948301265,7.135049986059664,6.033522523598996,5.442235233201896,4.549187477595889,4.333612140040626,3.8568227984227503,3.7174055044409924,2.3102461464930095,1.8905743418170229,1.9626996455171863,2.1130282391364954,0.16725713944318316,0.0,0.16233221810650414,0.5331859640737643,16.76178456207432,14.052695463416576,8.701486637192813,3.6812910742024134,0.0,5.204848249492173,2.688798940534512,6.042590711753694,8.83717190424981,5.21607818536663,2.981527064165372,7.489991834946428,10.972908949695302,5.675023897717767,4.304125343529693,8.600972836260803,11.727883657943998,6.357719958577289,4.867117736089536,7.885240172063567,10.287506472298562,0.45122063159942627,0.41067928075790405,0.33059877157211304,0.2554718554019928,0.2003815621137619,0.27827179431915283,0.24061927199363708,0.2908085584640503,0.3326292932033539,0.27843984961509705,0.2449999302625656,0.31246882677078247,0.36459046602249146,0.28530794382095337,0.2647925317287445,0.3290945887565613,0.3758886158466339,0.2955244481563568,0.27321767807006836,0.31838369369506836,0.35433346033096313,a
2.3202471949257895,6.397224418511818,9.121028169619562,10.0,9.605285899066946,7.080467122608913,6.911929204209246,5.895582018475866,5.418773748075126,4.413393117467987,4.091865418825413,3.7830355288116744,3.7539181064453806,2.1543412497564205,1.7545893570995963,1.924308739038197,2.101965957278395,0.043766790405151336,0.0,0.1811801631491969,0.5143060904932835,16.533951528606185,13.923860718706106,8.740199189683679,3.697048963377847,0.0,5.114408464503892,2.6735681553854604,6.100914922635096,8.960251647834573,5.114728200511129,2.9435403724710025,7.3613863987226935,10.824090314504229,5.534514283475019,4.23389449277148,8.426117050868147,11.558153497263673,6.144126074247184,4.592166487318812,7.5629877497243,10.045731997083774,0.44347047805786133,0.40357184410095215,0.3243328332901001,0.24724172055721283,0.19072751700878143,0.26890790462493896,0.23159648478031158,0.28398793935775757,0.32769662141799927,0.26891279220581055,0.2357233613729477,0.3032558858394623,0.3561878204345703,0.2753297686576843,0.2554481029510498,0.3195316791534424,0.3674089312553406,0.28464847803115845,0.260924756526947,0.3063376247882843,0.3442896008491516,a
2.3713787545735405,6.223692689161808,9.050055798810755,10.0,9.55685527510635,7.034278927378014,6.862264823955853,5.754950839267116,5.238906656085947,4.483005780844821,4.151808912508008,3.6956118451740094,3.536350417842584,2.3251851867806312,1.7516575060848658,1.8477642502352616,2.003843595516729,0.31082704822184076,0.0,0.0862879889138434,0.40039076491989584,15.97276519839832,13.613566944479224,8.52814471037856,3.6868849991988606,0.0,4.737065721419111,2.429475631647501,5.875352096255079,8.64610275015983,4.695043134629883,2.7716655727284145,7.206219050670115,10.572805672084666,5.133119752385696,3.818791571097293,8.053317760672032,11.13716356248226,5.822208142065823,4.14756582428895,6.992270387448924,9.355105841686456,0.44078707695007324,0.4032468795776367,0.32232627272605896,0.2452908456325531,0.18662413954734802,0.2620016038417816,0.22528260946273804,0.2801143229007721,0.3242032527923584,0.2613329291343689,0.23072762787342072,0.30129143595695496,0.35486146807670593,0.2683037221431732,0.2473897784948349,0.3147706985473633,0.3638416826725006,0.27926868200302124,0.2526213228702545,0.29788702726364136,0.3354851007461548,a
2.2016172872072977,6.128104099838374,9.026233733489374,10.0,9.479369641287825,7.004335064249893,6.859162514264394,5.683767301271298,5.1210633550438756,4.454708452537277,4.077625632333501,3.599302957520888,3.504416496999922,2.3153589817954994,1.6952021353962474,1.718409558273786,1.9207034477934093,0.31394237986209994,0.0,0.05514654980186519,0.42769864854426654,15.691937902700433,13.322490814677279,8.348164902958395,3.580277388730436,0.0,4.7602233625641075,2.31706232902766,5.5595413678370145,8.21599608831318,4.678112917165222,2.6611603310651186,7.033122543354286,10.39000275450376,5.00870619938235,3.8093511759107717,8.03006708455452,11.070538250438316,5.556249444362668,4.207684846877282,7.236050405961387,9.629544749026815,0.4417635202407837,0.4030015766620636,0.3216262459754944,0.24362805485725403,0.18505805730819702,0.26293087005615234,0.22296303510665894,0.2760069668292999,0.3194640874862671,0.26158761978149414,0.2285921573638916,0.30011337995529175,0.35502880811691284,0.2669958174228668,0.24737548828125,0.3164224624633789,0.3661617338657379,0.27595311403274536,0.25389185547828674,0.3034330904483795,0.3425884246826172,a
1.6710106216345504,6.07742260778967,9.054164926017046,10.0,9.63972224716611,7.178329344480184,7.381958856899359,6.285506695900284,5.633417051840589,4.636646247382518,4.90270117215206,4.187232360596043,3.7416836920326486,2.3213545033510643,2.2488170554473825,2.060242186876887,1.9913291944450175,0.0,0.058171627215970134,0.12462214656632344,0.3476074968500981,15.96559621130529,13.741444788453204,8.50584030941081,3.605232564733109,0.0,4.942573900685644,2.215957123035715,5.474038617601635,8.213418609826578,4.807577575338755,2.2000630631082863,6.732619857553973,10.127891500219661,5.1539171170045615,3.2941670900930498,7.754493199986093,10.850386122100366,5.796651408443503,3.766181069577832,6.8568627330681045,9.316532183472743,0.4477461576461792,0.41209325194358826,0.3281670808792114,0.24961087107658386,0.19181938469409943,0.27104830741882324,0.2273409366607666,0.2795676290988922,0.3234795928001404,0.2688843309879303,0.2270861566066742,0.29974254965782166,0.3541683852672577,0.2744361162185669,0.244624525308609,0.3161230683326721,0.36574989557266235,0.28473907709121704,0.25219085812568665,0.30173414945602417,0.34116238355636597,a
1.8272985405174722,6.151591178307377,9.1159459904926,10.0,9.799330079980248,7.228110150485744,7.624608268011045,6.543483166712842,5.87040582446233,4.711432874386889,5.15115032184933,4.470930975123842,4.093198706239802,2.3563633914949116,2.4997136241712146,2.320653369120032,2.2703996285415644,0.0,0.26551097285509606,0.3258488527390097,0.5231054511395532,15.834719917946716,13.86593084851558,8.66111624706772,3.597397972987826,0.0,4.896469224870834,2.0796904859317817,5.536103435517485,8.447635240579348,4.682845378292963,1.9910934566531806,6.634755201303888,10.02336177489756,4.948546495423042,3.1999296558935866,7.751430789292596,10.811041390513024,5.472413451195576,3.646865165540997,6.84676885050922,9.291200577444975,0.449787974357605,0.4181586503982544,0.334541380405426,0.25319087505340576,0.19539734721183777,0.2740609347820282,0.22880834341049194,0.2843368947505951,0.33111172914505005,0.27062898874282837,0.2273849993944168,0.3019871413707733,0.3564263582229614,0.27489757537841797,0.24680539965629578,0.3199269473552704,0.36908072233200073,0.28331369161605835,0.25398558378219604,0.3053932189941406,0.34466391801834106,a
1.7937850833217455,6.116152782148581,9.061739327717563,10.0,9.712761363885859,7.218522896098478,7.650566456136242,6.516117287158131,5.844449608091394,4.7314803972511505,5.216883539838553,4.396885223106141,3.9392303807844025,2.3810570188599156,2.5485952034192287,2.2582461815440684,2.163547742591793,0.0,0.39222604820000145,0.3416063495780853,0.4416299519170954,15.95042502506605,13.889756035978015,8.693311389866729,3.658396394879939,0.0,5.0513387466243165,2.348124437386105,5.829586538250426,8.674151413578846,4.785852684811803,2.2169731921340174,6.98362381896823,10.361235628188146,5.00417615029384,3.3246849362187954,7.961851118641091,10.946897481685317,5.489381691903483,3.6670999860947457,6.916574879792738,9.22858682367406,0.4488801956176758,0.4153147041797638,0.3306716978549957,0.24865978956222534,0.1890694946050644,0.2713489234447479,0.22731724381446838,0.28402552008628845,0.3303596079349518,0.26702451705932617,0.2251809686422348,0.3028232157230377,0.3578399121761322,0.2705807089805603,0.24322408437728882,0.31875720620155334,0.3673795461654663,0.278484046459198,0.2488015592098236,0.30173107981681824,0.3393906056880951,a
1.776075152797378,6.189812113458676,9.219052704009911,10.0,9.712626777822903,7.334265951800664,7.779454227185677,6.791043588240457,6.075794957948033,4.810080101799732,5.360067890743565,4.681877200889383,4.12114186336624,2.4402092570265874,2.749264948993259,2.509193310797075,2.2842642918246865,0.0,0.4934094405789996,0.5822067857089257,0.6580726905754749,15.937228349479064,13.9046373361797,8.65087248792197,3.561171479156841,0.0,5.135814686648836,2.2107350873897764,5.678102006206037,8.295683107402265,4.914192885570352,2.23093494849754,6.997814743952115,10.146753700950553,5.179699903630436,3.3961844201476517,8.113202175523586,11.036198846021083,5.691076196535699,3.883423297967507,7.164736470854688,9.485562984263883,0.4508059620857239,0.41750696301460266,0.33143696188926697,0.24805474281311035,0.189713716506958,0.2738513946533203,0.22593116760253906,0.2827354371547699,0.32561805844306946,0.27022066712379456,0.22626209259033203,0.3043556809425354,0.3559432923793793,0.2745703458786011,0.24535183608531952,0.32262855768203735,0.3705146610736847,0.28294798731803894,0.25333404541015625,0.30709028244018555,0.34511131048202515,a
1.8434798869775622,6.142928229839657,9.189425697325182,10.0,9.823413159040998,7.277567691455131,8.029545470094437,6.904009833590652,5.977338955568681,4.778226532906725,5.590090696173521,4.854439597078201,4.257100960781944,2.404977913189828,2.8384075603709946,2.5716289963215258,2.3033471152596254,0.0,0.6138413717767739,0.6844553098424847,0.6867577201212324,15.870594325616823,14.181606715667382,8.843647276948303,3.685496594047394,0.0,5.164293484333987,2.329220040273936,5.781131455859447,8.480267823953186,4.875149430896905,1.995455385099556,6.757032317210836,9.971069357373027,5.1722278601678005,3.360483652111645,8.108735065462252,10.999026219107543,5.761666784493395,3.8868151891575087,7.1477141234717685,9.382124849200792,0.44977813959121704,0.42218804359436035,0.3349909484386444,0.25073108077049255,0.19052743911743164,0.27488765120506287,0.2285759150981903,0.2849638760089874,0.3290550410747528,0.2701644003391266,0.22312377393245697,0.3009054958820343,0.35340771079063416,0.27501726150512695,0.245421901345253,0.3229859471321106,0.37019968032836914,0.2846459150314331,0.25401967763900757,0.30728739500045776,0.34378713369369507,a
1.544655191196301,6.0664726523056975,9.177801437073343,10.0,9.696912828108708,7.238523232746743,7.957495658478577,6.945183772001696,6.108134779866325,4.780692061858784,5.62987259682943,4.832122040464719,4.103008260104965,2.4373946660392782,2.999041523894617,2.6783813746213467,2.253881736681805,0.0,0.7927503686974703,0.8874170487907364,0.8069215340378025,15.953864983947584,14.015201961992348,8.809995614994705,3.670229292750826,0.0,5.361563368819225,2.553052613655401,5.811571104371365,8.136305005955002,5.0255309838615325,2.2101845638659086,6.9607665611763165,10.02116154121493,5.251246156254491,3.4402142519080265,8.189791085165226,11.019463381543979,5.749554862458221,3.7146817117815663,6.867751352806175,9.094508307250639,0.45306578278541565,0.42150935530662537,0.3367820382118225,0.25311991572380066,0.19337806105613708,0.28065046668052673,0.23493516445159912,0.2879754304885864,0.3258160948753357,0.27518072724342346,0.2293541580438614,0.306681364774704,0.3564966917037964,0.2788547873497009,0.2493758648633957,0.32668671011924744,0.37274646759033203,0.2869659662246704,0.2538434863090515,0.3051673173904419,0.3414131700992584,a
1.4971990766935028,5.989846940512234,9.162696430329275,10.0,9.766599231068582,7.3156491987307755,8.079721204861618,6.92038643449685,5.984976489540122,4.799386915653982,5.636346407375412,4.736128092676568,4.027833514112256,2.428940083517102,2.935801862620899,2.5036344383387474,2.132468170489704,0.0,0.7305437259593932,0.7071685052757085,0.640647381741605,15.811614562777205,13.981692109115029,8.767422626161148,3.696532448666606,0.0,5.2405610862559255,2.491061793271712,5.723920685432715,8.281722560933535,4.906119159529809,2.2651313798169763,6.882175382234721,10.065658168677315,5.131834294267606,3.413199897328612,8.046202124635338,10.972428684325042,5.6305265220619285,3.767011388612124,6.931687647141623,9.240239088175034,0.45316964387893677,0.42353036999702454,0.3390747904777527,0.2569415271282196,0.19706875085830688,0.2819501757621765,0.23741650581359863,0.2897791564464569,0.33120790123939514,0.27653321623802185,0.2337571084499359,0.30853942036628723,0.3601023256778717,0.2801891267299652,0.25235238671302795,0.32739317417144775,0.374789297580719,0.28826645016670227,0.2580830752849579,0.3093413710594177,0.3467330038547516,a
1.3799474066593944,5.917560742978479,9.100857651265951,10.0,9.846491499764511,7.35163627938266,8.149256949405029,6.980039789870725,6.0650632249913965,4.861975303208689,5.836718036490629,4.859146113590299,4.112086575421295,2.471029005850505,3.0840200898350916,2.623174687295959,2.246931300064406,0.0,0.8026780776081847,0.705285536424522,0.5597764311492668,15.670871125974937,13.96670783476571,8.830497147788545,3.722583904425907,0.0,5.247450539570839,2.3068555702398097,5.627717663148548,8.274248882516329,4.849000787550235,2.026408913315664,6.7344226761212145,9.900559532344202,4.980410173322073,3.0826859327699485,7.774773022253148,10.67543388766342,5.39857179549434,3.4419375399992864,6.658284190802767,8.93008832064297,0.4632406234741211,0.43577492237091064,0.35299551486968994,0.27067217230796814,0.2106759399175644,0.2952481806278229,0.24785512685775757,0.3013768792152405,0.34403055906295776,0.28882643580436707,0.24333521723747253,0.3192134499549866,0.37024152278900146,0.29094433784484863,0.2603590488433838,0.3359805941581726,0.38273003697395325,0.2976837754249573,0.26614904403686523,0.3179863393306732,0.35460060834884644,a
1.8645495080641235,6.036714731584559,9.032731664251358,10.0,9.869314045564165,7.152363913372013,7.834233453121413,6.792779212044237,6.003780765136005,4.658038358990354,5.3363515724862145,4.582920002266074,4.045247926809071,2.3216964543626033,2.7372354677404798,2.442101951452713,2.1886215449942585,0.0,0.6618932142566397,0.6528108485298666,0.5940519539871378,15.473165322819282,13.848460926627189,8.604381383101902,3.6491485372484966,0.0,4.97408788047202,2.1313083115302045,5.68911546413717,8.343311255980407,4.640588326232577,1.95132621784974,6.78320441801254,9.896500605686816,4.827868297745826,3.13020861521842,7.76486069564669,10.509182613287198,5.241959842968679,3.345514533818124,6.5323677642517115,8.644668343211867,0.45133766531944275,0.42454302310943604,0.33805760741233826,0.2563358545303345,0.19615405797958374,0.27818676829338074,0.2313036173582077,0.2899790108203888,0.3337520360946655,0.2726866900920868,0.22833535075187683,0.30802273750305176,0.3593672513961792,0.27577531337738037,0.24777749180793762,0.3242122232913971,0.36947160959243774,0.28260451555252075,0.25132831931114197,0.30388593673706055,0.33872202038764954,a
1.7964084800901872,6.293962921222937,9.18080595085991,10.0,9.683259582654758,7.299354560468559,7.740549023660136,6.800296940216921,6.163568994647829,4.791906836262729,5.254822856646692,4.619230502893157,4.113413151265494,2.4291349445461634,2.74982033251133,2.556663878815669,2.3047329242332424,0.0,0.6331453596991561,0.7267276334158924,0.701255752857906,15.97871509849151,13.834507854599757,8.558114135409188,3.602548425904697,0.0,5.071088406450735,2.3235652703372294,5.640572453090011,8.071268163638601,4.871008968843164,2.3836735982617014,7.0632680717866245,10.12495815532528,5.142557137490567,3.4489367595555653,8.074960182527098,10.930157335976947,5.6601914611389,3.826554226931071,7.003166022805841,9.242097411173576,0.4403966963291168,0.40477633476257324,0.3171229362487793,0.23479925096035004,0.17495238780975342,0.2591951787471771,0.2135523110628128,0.2686556577682495,0.3090352714061737,0.25587138533592224,0.21455085277557373,0.29229000210762024,0.34315192699432373,0.26038244366645813,0.23224739730358124,0.3090966045856476,0.3565281927585602,0.26898157596588135,0.2385205179452896,0.29129156470298767,0.32848551869392395,a
